,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
4252,296.0,97.0,85,8,1,1453866702,0.000170763,0.011595,0.00571473,0.953755,0.0114399,0.00153134,0.991378,0.0876494,0.00120359,0.000518693,0.0988303,1.42981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,748.0,237.0,1189,6,0,1453870513,4.39e-05,0.0424558,0.00141006,0.988681,0.000545265,0.000363291,0.88629,0.0270708,0.000285905,0.000304536,0.0646544,2.43868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,750.0,444.0,656,57,0,1453871058,0.000121912,0.0177469,0.00179426,0.993261,0.00167026,0.000872186,0.999674,0.217785,0.000822114,0.0020267,0.114031,1.5648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,671.0,651.0,921,54,1,1453868348,0.00280958,0.259413,0.0171127,0.862774,0.00839633,0.0123774,0.17748,0.0812043,0.00788401,0.0525414,0.57004,4.17281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,750.0,444.0,656,53,0,1453871011,3.61e-05,0.00133108,0.000164161,0.999933,9e-05,2.71e-05,0.998827,0.125614,9.82e-05,0.000773293,0.038655,0.870505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,750.0,444.0,656,53,0,1453871011,3.61e-05,0.00133108,0.000164161,0.999933,9e-05,2.71e-05,0.998827,0.125614,9.82e-05,0.000773293,0.038655,0.870505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,1535.0,3555.0,1139,5,0,1453867896,0.000552489,0.00213956,0.0130471,0.997222,0.00145083,0.00106375,0.787222,0.113524,0.000842044,0.00591009,0.170916,2.85267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,750.0,444.0,656,49,0,1453870994,0.00016097,0.00187703,0.00131579,0.999123,0.00140696,0.000345685,0.9996,0.418,0.000422997,0.00209388,0.0663828,1.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,750.0,444.0,656,49,0,1453870994,0.00016097,0.00187703,0.00131579,0.999123,0.00140696,0.000345685,0.9996,0.418,0.000422997,0.00209388,0.0663828,1.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,1095.0,1351.0,2396,4,1,1453870124,0.00252867,0.0679919,0.00982508,0.843238,0.0403179,0.0142782,0.800448,0.284545,0.00902941,0.0059239,0.347716,2.34983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,296.0,97.0,85,4,0,1453866797,0.000106762,0.00417799,0.0183693,0.990154,0.00256253,0.00237267,0.992492,0.114325,0.000979901,0.000649614,0.0982652,2.05653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,296.0,97.0,85,4,1,1453866732,9.69e-05,0.00762648,0.0131993,0.983223,0.00269316,0.00213649,0.9859,0.119867,0.00105623,0.000803653,0.106457,1.88428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,296.0,97.0,85,4,0,1453866176,0.000134277,0.00788146,0.00511823,0.951295,0.0262236,0.000724033,0.998812,0.219384,0.000827575,0.00110706,0.0788303,1.40656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,1113.0,4457.0,493,30,0,1453865198,0.000591822,0.0145142,0.00378799,0.939083,0.0372533,0.00123745,0.397435,0.0313396,0.00108434,0.0154519,0.206118,1.77823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,725.0,1469.0,5248,3,0,1453871691,0.000470773,0.00488952,0.0108029,0.993911,0.00481543,0.00266536,0.97058,0.116882,0.00163455,0.00165258,0.13511,2.34023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,748.0,237.0,1189,3,0,1453870442,0.000345553,0.00599369,0.0387102,0.994766,0.000745579,0.00717508,0.983971,0.156781,0.00237774,0.000866731,0.251196,2.64202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,748.0,237.0,1189,3,0,1453870442,0.000345553,0.00599369,0.0387102,0.994766,0.000745579,0.00717508,0.983971,0.156781,0.00237774,0.000866731,0.251196,2.64202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,3249.0,1721.0,83,3,1,1453865111,0.00037667,0.00182287,0.0698952,0.801551,0.116757,0.00563806,0.97478,0.0515793,0.00183771,0.000513187,0.163066,2.01157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,3249.0,1721.0,83,3,0,1453865032,0.000294988,0.0012864,0.0298664,0.93936,0.0688109,0.00294515,0.971643,0.138851,0.00122505,0.00148591,0.215859,1.35718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,843.0,736.0,2091,27,0,1453866602,0.000378813,0.139273,0.00474516,0.967376,8.53e-05,0.00786146,0.0187443,0.00801985,0.0019147,0.013055,0.243377,3.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,4527.0,1471.0,234,20,0,1453868697,0.000694191,0.207687,0.00291407,0.966495,0.000472762,0.00398148,0.57428,0.0675734,0.00336257,0.0230723,0.218339,2.8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,4527.0,1471.0,234,20,0,1453868697,0.000694191,0.207687,0.00291407,0.966495,0.000472762,0.00398148,0.57428,0.0675734,0.00336257,0.0230723,0.218339,2.8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,1878.0,2347.0,713,20,0,1453866587,0.000568368,0.00211716,0.0129514,0.998009,0.00168625,0.00112336,0.938526,0.213709,0.000845274,0.00398491,0.114889,1.80973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,1878.0,2347.0,713,20,0,1453866587,0.000568368,0.00211716,0.0129514,0.998009,0.00168625,0.00112336,0.938526,0.213709,0.000845274,0.00398491,0.114889,1.80973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,370.0,507.0,1961,2,1,1453867633,7.96e-05,0.00323625,0.002915,0.999592,0.000369419,0.000289769,0.970338,0.0944066,0.000216964,0.00102765,0.0819926,1.37045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,296.0,97.0,85,2,0,1453866435,1.07e-05,0.00635246,0.00128606,0.999423,4.43e-05,0.000107509,0.947635,0.0397874,0.000116098,0.00020116,0.0370384,2.13653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,335.0,1537.0,2328,2,0,1453866435,0.000144567,0.00239873,0.00821902,0.993261,0.00677869,0.000305613,0.998819,0.16871,0.000438651,0.00028066,0.0733812,1.47453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,1878.0,2347.0,713,18,0,1453866735,0.000278631,0.00266272,0.0159375,0.999495,7.94e-05,0.000884051,0.258065,0.0739727,0.000429583,0.0041634,0.172622,2.67261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,1878.0,2347.0,713,18,0,1453866735,0.000278631,0.00266272,0.0159375,0.999495,7.94e-05,0.000884051,0.258065,0.0739727,0.000429583,0.0041634,0.172622,2.67261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,1878.0,2347.0,713,18,0,1453866735,0.000278631,0.00266272,0.0159375,0.999495,7.94e-05,0.000884051,0.258065,0.0739727,0.000429583,0.0041634,0.172622,2.67261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,1878.0,2347.0,713,17,1,1453867428,0.000188521,0.00186461,0.0036756,0.999454,0.000380426,0.000710915,0.991133,0.147122,0.000548184,0.00299823,0.0779124,1.62161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,1878.0,2347.0,713,17,1,1453867428,0.000188521,0.00186461,0.0036756,0.999454,0.000380426,0.000710915,0.991133,0.147122,0.000548184,0.00299823,0.0779124,1.62161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,1878.0,2347.0,713,17,1,1453867428,0.000188521,0.00186461,0.0036756,0.999454,0.000380426,0.000710915,0.991133,0.147122,0.000548184,0.00299823,0.0779124,1.62161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,1878.0,2347.0,713,16,0,1453867321,0.000159811,0.00105947,0.0116333,0.99896,0.000261687,0.000519711,0.988266,0.198256,0.00025918,0.000766385,0.0862798,2.03358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4425,1878.0,2347.0,713,17,0,1453867321,0.000159811,0.00105947,0.0116333,0.99896,0.000261687,0.000519711,0.988266,0.198256,0.00025918,0.000766385,0.0862798,2.03358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,1878.0,2347.0,713,17,0,1453867321,0.000159811,0.00105947,0.0116333,0.99896,0.000261687,0.000519711,0.988266,0.198256,0.00025918,0.000766385,0.0862798,2.03358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431,1819.0,5898.0,1750,16,0,1453868047,0.000400511,0.0120591,0.0132919,0.983935,0.00160389,0.00340377,0.932442,0.109748,0.00162032,0.0014684,0.265032,3.35388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,1878.0,2347.0,713,16,1,1453866897,0.000214932,0.000629032,0.00532964,0.997436,0.00424627,0.000956301,0.998764,0.351372,0.000510301,0.00293368,0.126335,1.34078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,1878.0,2347.0,713,16,1,1453866897,0.000214932,0.000629032,0.00532964,0.997436,0.00424627,0.000956301,0.998764,0.351372,0.000510301,0.00293368,0.126335,1.34078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,1878.0,2347.0,713,16,1,1453866897,0.000214932,0.000629032,0.00532964,0.997436,0.00424627,0.000956301,0.998764,0.351372,0.000510301,0.00293368,0.126335,1.34078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4437,748.0,237.0,1189,15,0,1453871122,0.00139068,0.0262919,0.0209914,0.874172,0.0555699,0.0057138,0.826569,0.0853639,0.003568,0.00534052,0.379304,2.33004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,539.0,5446.0,6178,15,0,1453868949,0.000339709,0.00223567,0.00289988,0.989091,0.0173675,0.000391379,0.990528,0.366765,0.000591052,0.00130638,0.140262,1.36067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,1878.0,2347.0,713,14,1,1453867186,5.16e-05,0.000439955,0.00164571,0.99974,0.000470847,0.000172246,0.991878,0.107409,0.000136082,0.000663952,0.0515671,1.72363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440,1878.0,2347.0,713,15,1,1453867186,5.16e-05,0.000439955,0.00164571,0.99974,0.000470847,0.000172246,0.991878,0.107409,0.000136082,0.000663952,0.0515671,1.72363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,1878.0,2347.0,713,15,1,1453867186,5.16e-05,0.000439955,0.00164571,0.99974,0.000470847,0.000172246,0.991878,0.107409,0.000136082,0.000663952,0.0515671,1.72363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,127.0,3657.0,152,14,0,1453867389,0.00110312,0.00440839,0.0856959,0.959052,0.00536188,0.0138311,0.859233,0.0793152,0.00304459,0.00261543,0.287532,3.13501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,1878.0,2347.0,713,14,0,1453867006,0.00498685,0.0267572,0.0599371,0.946087,0.00407342,0.0112755,0.875617,0.213345,0.00777114,0.0146521,0.385162,3.05012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4445,1878.0,2347.0,713,14,0,1453867006,0.00498685,0.0267572,0.0599371,0.946087,0.00407342,0.0112755,0.875617,0.213345,0.00777114,0.0146521,0.385162,3.05012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,1878.0,2347.0,713,14,0,1453867006,0.00498685,0.0267572,0.0599371,0.946087,0.00407342,0.0112755,0.875617,0.213345,0.00777114,0.0146521,0.385162,3.05012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,61.0,1651.0,2682,13,0,1453869824,0.00061685,0.0027507,0.0223871,0.997194,0.00320239,0.00363206,0.890368,0.042313,0.00222318,0.00424977,0.266462,3.19346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,61.0,1651.0,2682,13,0,1453869824,0.00061685,0.0027507,0.0223871,0.997194,0.00320239,0.00363206,0.890368,0.042313,0.00222318,0.00424977,0.266462,3.19346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,61.0,1651.0,2682,13,0,1453869824,0.00061685,0.0027507,0.0223871,0.997194,0.00320239,0.00363206,0.890368,0.042313,0.00222318,0.00424977,0.266462,3.19346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,61.0,1651.0,2682,13,0,1453869824,0.00061685,0.0027507,0.0223871,0.997194,0.00320239,0.00363206,0.890368,0.042313,0.00222318,0.00424977,0.266462,3.19346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,61.0,1651.0,2682,13,0,1453869824,0.00061685,0.0027507,0.0223871,0.997194,0.00320239,0.00363206,0.890368,0.042313,0.00222318,0.00424977,0.266462,3.19346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,1878.0,2347.0,713,12,1,1453867107,0.00179481,0.00911583,0.0394074,0.990327,0.00208163,0.00575645,0.812829,0.121033,0.00290115,0.00697517,0.226974,2.45055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,1878.0,2347.0,713,13,1,1453867107,0.00179481,0.00911583,0.0394074,0.990327,0.00208163,0.00575645,0.812829,0.121033,0.00290115,0.00697517,0.226974,2.45055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,1878.0,2347.0,713,13,1,1453867107,0.00179481,0.00911583,0.0394074,0.990327,0.00208163,0.00575645,0.812829,0.121033,0.00290115,0.00697517,0.226974,2.45055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4458,1878.0,2347.0,713,13,0,1453866790,0.000262514,0.00243954,0.015515,0.995973,0.000843474,0.0013084,0.983286,0.134235,0.000526428,0.00154694,0.0885017,1.73506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,1878.0,2347.0,713,13,0,1453866790,0.000262514,0.00243954,0.015515,0.995973,0.000843474,0.0013084,0.983286,0.134235,0.000526428,0.00154694,0.0885017,1.73506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,1878.0,2347.0,713,13,0,1453866790,0.000262514,0.00243954,0.015515,0.995973,0.000843474,0.0013084,0.983286,0.134235,0.000526428,0.00154694,0.0885017,1.73506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,539.0,5446.0,6178,12,0,1453870341,0.000188441,0.00178804,0.00149578,0.999374,0.000753085,0.000192278,0.949746,0.299834,0.000231911,0.0151537,0.0925109,1.39603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4466,1878.0,2347.0,713,11,0,1453866492,0.00107694,0.0605874,0.0221693,0.80762,0.0168419,0.0130443,0.872057,0.171321,0.00242186,0.0187066,0.245466,1.18364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,1878.0,2347.0,713,12,0,1453866492,0.00107694,0.0605874,0.0221693,0.80762,0.0168419,0.0130443,0.872057,0.171321,0.00242186,0.0187066,0.245466,1.18364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4468,1878.0,2347.0,713,12,0,1453866492,0.00107694,0.0605874,0.0221693,0.80762,0.0168419,0.0130443,0.872057,0.171321,0.00242186,0.0187066,0.245466,1.18364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,1318.0,7143.0,4888,11,0,1453869444,6.7e-05,0.000400644,0.00382254,0.999334,0.00123328,7.44e-05,0.992526,0.22975,0.000128073,0.000265558,0.0551404,1.53628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,370.0,507.0,1961,1,1,1453867565,8.62e-05,0.00235964,0.00363023,0.998896,0.000188956,0.00059485,0.850505,0.0543369,0.000245294,0.00101158,0.0689802,1.24719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4490,296.0,97.0,85,1,0,1453866769,2.42e-05,0.00598486,0.00399761,0.997287,0.000241014,0.000443079,0.979631,0.0545678,0.000310073,0.000276237,0.0455827,2.1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,370.0,507.0,1961,0,1,1453867612,0.000199416,0.00584918,0.00329259,0.99572,0.00373051,0.000616817,0.996091,0.330506,0.000430361,0.000813149,0.105118,0.92235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,370.0,507.0,1961,0,1,1453867588,0.000152971,0.00246312,0.00209144,0.998095,0.00295876,0.000444431,0.952448,0.0924878,0.000314916,0.00228088,0.0940212,1.12807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,7130.0,1541.0,1148,9,0,1453863497,0.000183032,0.0040914,0.00174453,0.995124,0.00357534,0.000292857,0.986629,0.096512,0.000483694,0.00669291,0.0694058,1.70532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,170.0,232.0,252,9,1,1453863375,0.000173925,0.00286781,0.00429924,0.999012,0.000682863,0.000789349,0.958259,0.0734813,0.000649073,0.000518191,0.0843063,1.81607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5027,170.0,232.0,252,8,2,1453863360,2.35e-05,0.000272627,0.000825707,0.999994,7.04e-06,2.9e-05,0.991593,0.0630107,6.88e-05,0.000108411,0.0223227,2.02003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,7130.0,1541.0,1148,7,0,1453863478,0.000212901,0.000728395,0.015242,0.995667,0.00477174,0.000707881,0.809577,0.0727933,0.000601589,0.000852739,0.136659,3.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5033,7130.0,1541.0,1148,7,0,1453863454,0.000281222,0.00647823,0.00125303,0.999091,0.000810965,0.00047507,0.973976,0.229445,0.0005998,0.0217975,0.155928,1.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,846.0,1346.0,165,27,1,1453867494,0.000174231,0.00168151,0.00192575,0.999084,0.00120511,0.000492665,0.992454,0.270314,0.000264153,0.0134461,0.0768005,0.961071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,821.0,195.0,311,24,1,1453866129,0.000811652,0.0498003,0.00264031,0.958836,0.00200348,0.00192885,0.150218,0.079175,0.00137539,0.0223194,0.312407,1.07987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5051,1425.0,103.0,19,24,0,1453864960,0.000249702,0.0189755,0.00654471,0.978229,0.00348417,0.00104438,0.856431,0.0497945,0.000858366,0.00202767,0.175182,1.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,1425.0,103.0,19,22,0,1453864621,9.12e-05,0.00055009,0.00112049,0.999794,0.000389952,0.00010187,0.992338,0.331946,9.98e-05,0.0010194,0.0613137,0.889514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5056,147.0,252.0,217,18,1,1453867521,0.000289932,0.00074581,0.00312792,0.99074,0.0102312,0.000365838,0.111424,0.0685493,0.000302113,0.00201444,0.157565,1.61423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,1425.0,103.0,19,18,1,1453864787,0.000113802,0.00144298,0.000575569,0.996865,0.00488087,0.000195178,0.948897,0.0512691,0.000370932,0.000528145,0.0689968,1.45583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,7481.0,1843.0,1425,17,1,1453869938,0.000361746,0.00611246,0.00469554,0.988744,0.00798825,0.000603095,0.272163,0.0441682,0.000436367,0.00147465,0.143109,0.7254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,170.0,232.0,252,17,2,1453864375,0.000964055,0.0061127,0.00352011,0.988322,0.0075924,0.001884,0.884566,0.185712,0.00163284,0.00417959,0.213536,1.45578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,170.0,232.0,252,17,1,1453864301,0.000531963,0.00807931,0.00332285,0.997779,0.000699514,0.00170274,0.925985,0.162347,0.0010415,0.00447966,0.157319,1.48606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,846.0,1346.0,165,16,1,1453867426,0.000412602,0.000997712,0.00165733,0.999362,0.00168753,0.000231199,0.985386,0.27687,0.000310221,0.00387695,0.105266,1.09037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5064,7130.0,1541.0,1148,16,1,1453863552,0.00180617,0.026706,0.0306427,0.957568,0.00252818,0.00529878,0.652374,0.188338,0.00319369,0.0177483,0.402352,2.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5065,228.0,197.0,564,15,0,1453865504,0.000872656,0.0524533,0.00367185,0.953302,0.00464382,0.00249389,0.748442,0.40939,0.00160966,0.00330611,0.207886,1.88692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,170.0,232.0,252,14,0,1453864265,0.00153286,0.0602595,0.0239894,0.926266,0.00575731,0.00958544,0.856185,0.0983635,0.00398186,0.0120259,0.400197,2.62838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,170.0,232.0,252,13,0,1453863561,0.000298139,0.0106997,0.00121214,0.99925,0.00031892,0.000269758,0.957153,0.205924,0.000417699,0.00646799,0.101815,1.69482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,170.0,232.0,252,11,1,1453863409,6.82e-05,0.00601412,0.00190075,0.998877,0.000126325,0.000159815,0.937793,0.0577245,9.81e-05,0.000704553,0.083083,1.70132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,7130.0,1541.0,1148,10,0,1453863410,2.67e-05,0.000132692,0.00287212,0.999913,5.75e-05,2.39e-05,0.82182,0.0655361,3.2e-05,0.000169567,0.0451303,2.98251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5073,170.0,232.0,252,10,0,1453863383,9.18e-05,0.000579126,0.00481773,0.999898,4.47e-05,0.000212565,0.899899,0.0584684,0.000171714,0.00031793,0.0510628,1.96694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,5165.0,1350.0,5506,0,0,1453864499,2.13e-05,8.15e-05,0.000452084,0.999989,4.44e-05,1.91e-05,0.998147,0.45684,2.32e-05,0.00061099,0.025637,0.712829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5866,135.0,80.0,1869,8,0,1453869194,0.000696747,0.00247395,0.0237056,0.954739,0.00556354,0.00181743,0.915516,0.0647774,0.000954515,0.00146442,0.194178,2.23847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5867,135.0,80.0,1869,8,0,1453869138,0.000355919,0.00185781,0.0175576,0.981455,0.0059508,0.00175734,0.996439,0.0647636,0.000963785,0.000682702,0.11677,1.84715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872,316.0,2586.0,3574,8,0,1453868072,0.00109204,0.00717289,0.0206499,0.93139,0.0462573,0.00546668,0.981761,0.294032,0.00568221,0.00236305,0.262272,2.36997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5885,135.0,80.0,1869,7,0,1453869169,0.000152752,0.000321019,0.0207365,0.997849,0.000293564,0.000209986,0.778886,0.0403969,0.000122339,0.000264399,0.117598,2.2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5901,135.0,80.0,1869,6,0,1453869208,0.00069829,0.0014129,0.0768517,0.888842,0.0215233,0.00311617,0.95844,0.0780231,0.00120868,0.00114426,0.2219,2.00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5902,135.0,80.0,1869,6,0,1453869155,0.00265826,0.00406393,0.0581905,0.741373,0.0385976,0.00497407,0.634245,0.0563295,0.00218491,0.00223869,0.35022,2.50818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5903,85.0,167.0,210,6,0,1453868941,0.000749992,0.0412711,0.020209,0.990779,0.000485652,0.00498384,0.749734,0.202345,0.00249458,0.0110301,0.291516,3.70116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5904,77.0,109.0,121,6,0,1453868183,0.000146249,0.00869576,0.0193668,0.990293,0.00189162,0.00127748,0.998782,0.131633,0.000852816,0.000862199,0.137598,1.98441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910,264.0,549.0,408,54,0,1453870513,5.86e-05,0.000711527,0.0184295,0.999566,0.00011312,0.000483193,0.621069,0.119768,0.000206128,0.000485969,0.0861176,3.5703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
